show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,genre_list,duration_int,content_age,genre_count,type_encoded,rating_encoded,HC_Cluster,DBSCAN_Cluster,KMeans_cluster,HC_cluster,DBSCAN_cluster,PCA1,PCA2,TSNE1,TSNE2
s6569,Movie,The Last Runway,"Rodrigo Salomón, Pietro Scappini","Luis Aguirre, Andrea Quattrocchi, Silvio Rodas, Felix Medina, Gonzalo Vivanco, Bruno Sosa, Andrea Frigerio, Mauricio A. Jortack, Rafael Rojas Doria, Roberto Weiss, Fabio Chamorro, Sergio Quiñonez Román, David Gerber","Paraguay, Argentina","March 1, 2019",2018,TV-MA,107 min,"Action & Adventure, International Movies",An ex-colonel forms a special paramilitary group focused on combatting drug trafficking on the Paraguayan border.,"['Action & Adventure', 'International Movies']",107,7,2,0,8,0,-1,0,0,-1,-1.0239471705700969,0.33768918095605754,55.363228,37.362682
s6570,Movie,The Last Shaman,Raz Degan,James Freeman,"United Kingdom, Italy, Israel, Peru, United States","September 1, 2017",2016,TV-14,83 min,"Documentaries, International Movies","In a last-ditch effort to prevent suicide, a clinically depressed young man travels to the Amazon to engage in an ancient hallucinatory ritual.","['Documentaries', 'International Movies']",83,9,2,0,6,0,-1,0,0,-1,-1.9367745170011705,-0.41768804646230084,0.32300603,13.002049
s6571,Movie,The Last Summer,William Bindley,"K.J. Apa, Maia Mitchell, Tyler Posey, Jacob Latimore, Halston Sage, Wolfgang Novogratz, Sosie Bacon, Jacob McCarthy, Mario Revolori, Gage Golightly, Audrey Grace Marshall",United States,"May 3, 2019",2019,TV-14,110 min,"Comedies, Romantic Movies","Teens from a Chicago high school grapple with their dreams, relationships and identities in a transformative summer before they leave for college.","['Comedies', 'Romantic Movies']",110,6,2,0,6,0,-1,0,0,-1,-1.023789586483784,-0.5160622248381186,-14.712214,21.929178
s6572,Movie,The Last Thing He Wanted,Dee Rees,"Anne Hathaway, Ben Affleck, Willem Dafoe, Toby Jones, Rosie Perez, Edi Gathegi, Mel Rodriguez, Onata Aprile",United States,"February 21, 2020",2020,R,116 min,"Dramas, Thrillers",A hard-hitting reporter becomes entangled in the story she’s trying to break when she helps her ailing father broker an arms deal in Central America.,"['Dramas', 'Thrillers']",116,5,2,0,5,0,-1,0,0,-1,-1.1585927393079083,-0.20728069010346664,51.913036,-6.612584
s6573,Movie,The Last Whistle,Rob Smat,"Brad Leland, Jim O'Heir, Deanne Lauvin, Les Miles, Eric Nelsen, Fred Tolliver Jr, Tyler Perez, Sainty Nelsen",United States,"October 26, 2019",2019,PG,88 min,"Dramas, Sports Movies","After a star player dies during football practice, his coach’s career and reputation are on the line as he refuses to quit his win-at-all-costs style.","['Dramas', 'Sports Movies']",88,6,2,0,3,0,-1,0,0,-1,-1.517710607193678,0.5252482058811202,35.051968,-15.422858
s6574,TV Show,The Last Word,Unknown,"Anke Engelke, Thorsten Merten, Nina Gummich, Johannes Zeiler, Juri Winkler, Gudrun Ritter, Aaron Hilmer, Claudia Geisler-Bading",Germany,"September 17, 2020",2020,TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas","Suddenly a widow, a woman rekindles her thirst for life by becoming a eulogist while navigating the existential landscape of death, grief and love.","['International TV Shows', 'TV Comedies', 'TV Dramas']",1,5,3,1,8,0,-1,0,0,-1,1.97021042302361,-1.7995625287157861,37.514053,6.009599
s6575,Movie,The Late Bloomer,Kevin Pollak,"Johnny Simmons, Maria Bello, Brittany Snow, Kumail Nanjiani, Beck Bennett, Paul Wesley, Jane Lynch, J.K. Simmons, Lenora Crichlow",United States,"November 6, 2020",2016,R,95 min,Comedies,"A sex therapist with pituitary issues finally gets to experience puberty in all its glory at age 30, when an operation unleashes his raging hormones.",['Comedies'],95,9,1,0,5,0,-1,0,0,-1,-0.7117889673680582,1.6635714481525923,-74.733345,7.0350833
s6576,Movie,The Laundromat,Steven Soderbergh,"Meryl Streep, Gary Oldman, Antonio Banderas, Sharon Stone, James Cromwell, Jeffrey Wright, Melissa Rauch, Jeff Michalski, Jane Morris, Robert Patrick, David Schwimmer",United States,"October 18, 2019",2019,R,96 min,"Comedies, Dramas","When a widow gets swindled out of insurance money, her search for answers leads to two cunning lawyers in Panama who hide cash for the superrich.","['Comedies', 'Dramas']",96,6,2,0,5,0,-1,0,0,-1,-1.1125569061532727,-0.2085642278200079,-20.158512,-9.705628
s6577,Movie,The Laws of Thermodynamics,Mateo Gil,"Vito Sanz, Berta Vázquez, Chino Darín, Vicky Luengo, Andrea Ros, Irene Escolar, Josep Maria Pou, Daniel Sánchez Arévalo",Spain,"August 31, 2018",2018,TV-MA,101 min,"Comedies, International Movies, Romantic Movies","A physicist uses the laws of thermodynamics to describe romance and relationships, but his theories prove faulty when it comes to his own love life.","['Comedies', 'International Movies', 'Romantic Movies']",101,7,3,0,8,0,-1,0,0,-1,-1.4286425890166865,-1.1806136398953353,-32.474483,21.029762
s6578,TV Show,The Least Expected Day: Inside the Movistar Team 2019,"José Larraza, Marc Pons",Not Available,Unknown,"March 27, 2020",2020,TV-MA,1 Season,"Docuseries, International TV Shows, Spanish-Language TV Shows","Pro cycling’s Movistar Team sets their sights on victory while on the road as they face challenges, controversy and internal conflict.","['Docuseries', 'International TV Shows', 'Spanish-Language TV Shows']",1,5,3,1,8,0,-1,0,0,-1,4.975432100542039,-2.373951720842291,42.47359,46.761303
s6579,Movie,The Legacy of a Whitetail Deer Hunter,Jody Hill,"Josh Brolin, Danny McBride, Montana Jordan, Scoot McNairy, Carrie Coon",United States,"July 6, 2018",2018,TV-14,83 min,"Action & Adventure, Comedies, Dramas",A star of hunting videos strives to bond with his 12-year-old son on a wilderness trip but learns familial connections can't be forced.,"['Action & Adventure', 'Comedies', 'Dramas']",83,7,3,0,6,0,-1,0,0,-1,-2.0579948373928483,-0.88227664540951,14.175605,-33.81366
s6580,Movie,The Legacy of the Bones,Fernando González Molina,"Marta Etura, Carlos Librado ""Nene"", Leonardo Sbaraglia, Francesc Orella, Imanol Arias, Benn Northover, Itziar Aizpuru, Patricia López Arnaiz, Alicia Sánchez, Eduardo Rosa","Spain, Germany","April 17, 2020",2019,TV-MA,121 min,"International Movies, Thrillers","A year after solving a series of murders, detective Amaia is faced with a related mystery in the Baztán Valley that ends up hitting very close to home.","['International Movies', 'Thrillers']",121,6,2,0,8,0,-1,0,0,-1,-0.43619940003937097,-0.45289222479672686,27.98835,54.933815
s6581,Movie,The Legend of 420,Peter Spirer,Not Available,United States,"December 1, 2017",2017,TV-MA,87 min,Documentaries,"This documentary explores the growing trend of marijuana decriminalization in the U.S. and the use of cannabis in medicine, art, fine dining and more.",['Documentaries'],87,8,1,0,8,0,-1,0,0,-1,0.2704169608147969,2.1432045978130736,63.440006,17.135405
s6582,Movie,The Legend of Bhagat Singh,Rajkumar Santoshi,"Ajay Devgn, Sushant Singh, D. Santosh, Akhilendra Mishra, Raj Babbar, Farida Jalal, Amrita Rao, Mukesh Tiwari",India,"October 12, 2020",2002,TV-14,156 min,"Dramas, International Movies","This biopic chronicles the life and times of iconic Indian revolutionary Bhagat Singh, who led an armed resistance against the British in the 1920.","['Dramas', 'International Movies']",156,23,2,0,6,0,-1,0,0,-1,-1.922630959815145,-0.5461666528576771,8.058291,-6.3224216
s6583,TV Show,The Legend of Bruce Lee,Unknown,"Danny Chan, Michelle Lang, Ted Duran, Hazen MacIntyre, Luoyong Wang, Natalia Dzyublo, Traci Ann Wolfe, Ke Gai, Zhou Zhou, Yu Chenghui",China,"July 7, 2017",2008,TV-14,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas","The brief but spectacular career of martial arts superstar Bruce Lee is recounted in this drama, starring Danny Chan as the enigmatic and driven Lee.","['International TV Shows', 'TV Action & Adventure', 'TV Dramas']",1,17,3,1,6,0,-1,0,0,-1,1.465836587834172,-1.3938826753882638,28.226786,-16.907564
s6584,Movie,The Legend of Cocaine Island,Theo Love,Not Available,United States,"March 29, 2019",2019,TV-MA,87 min,Documentaries,An urban legend about a duffel bag of cocaine buried in the Caribbean leads a misfit band to hatch a nutball plan to find it in this comic documentary.,['Documentaries'],87,6,1,0,8,0,-1,0,0,-1,-0.08803546336119225,2.463141727866584,-6.2493687,-42.796818
s6585,TV Show,The Legend of Korra,Unknown,"Janet Varney, David Faustino, P.J. Byrne, J.K. Simmons, Dee Bradley Baker, Seychelle Gabriel, Logan Wells, Jeff Bennett, Kiernan Shipka",United States,"August 14, 2020",2014,TV-Y7,4 Seasons,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",A female avatar who can control the elements fights to keep her city safe from the evil forces of both the physical and spiritual worlds.,"[""Kids' TV"", 'TV Action & Adventure', 'TV Sci-Fi & Fantasy']",4,11,3,1,11,0,-1,0,0,-1,1.722234483943333,-1.2226816871630957,26.814669,-34.882847
s6586,Movie,The Legend of Michael Mishra,Manish Jha,"Arshad Warsi, Aditi Rao Hydari, Kayoze Irani, Boman Irani",India,"April 1, 2019",2016,TV-14,118 min,"Comedies, Dramas, International Movies","After a life of crime, a notorious kidnapper tries to change his ways and turn over a new leaf to win the heart of the woman he loves.","['Comedies', 'Dramas', 'International Movies']",118,9,3,0,6,0,-1,0,0,-1,-2.061828010687081,-1.4337371597775987,-14.608916,-23.967558
s6587,TV Show,The Legend of White Snake,Unknown,"Yu Menglong, Ju Jingyi, Pei Zitian, Xiao Yan, Nie Zihao, Yu Lang",China,"July 5, 2019",2019,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","In this new take on a classic tale, an ancient snake spirit transforms into a beautiful woman and falls in love with a doctor unaware of her true form.","['International TV Shows', 'Romantic TV Shows', 'TV Dramas']",1,6,3,1,6,0,-1,0,0,-1,1.9342358793536412,-2.2551051798423467,-7.562791,16.88019
s6588,TV Show,The Letdown,Unknown,"Alison Bell, Duncan Fellows, Noni Hazlehurst, Sacha Horler, Leon Ford, Lucy Durack, Leah Vandenberg, Celeste Barber, Xana Tang, Patrick Brammall",Australia,"July 31, 2019",2019,TV-MA,2 Seasons,"International TV Shows, TV Comedies, TV Dramas","Audrey, mother of a 2-month-old, joins a new-parents support group, where she makes some quirky friends facing various challenges and life changes.","['International TV Shows', 'TV Comedies', 'TV Dramas']",2,6,3,1,8,0,-1,0,0,-1,1.8467057499329211,-1.3070048284379054,2.3748908,-3.4229355
s6589,TV Show,The Letter for the King,Unknown,"Amir Wilson, Ruby Ashbourne Serkis, Thaddea Graham, Islam Bouakkaz, Jonah Lees, Jack Barton, Nathanael Saleh, Emilie Cocquerel, Gijs Blom, Kemi-Bo Jacobs, David Wenham, Omid Djalili, Peter Ferdinando",United Kingdom,"March 20, 2020",2020,TV-PG,1 Season,"British TV Shows, International TV Shows, TV Action & Adventure","A young knight in training contends with ancient prophecies, magical powers and fickle companions as he sets out on an epic quest to save his kingdom.","['British TV Shows', 'International TV Shows', 'TV Action & Adventure']",1,5,3,1,9,0,-1,0,0,-1,2.702957758829946,-1.5731334079409505,65.46163,-21.039627
s6590,Movie,The Letter Reader,Sibusiso Khuzwayo,"Bahle Mashinini, Nomalanga Shabane, Andile Gumbi, Nokuthula Mazibuko",South Africa,"July 23, 2020",2019,TV-PG,30 min,"Dramas, International Movies",A young boy from Johannesburg arrives in KwaZulu-Natal and begins to read letters for villagers — then falls in love with one of the recipients.,"['Dramas', 'International Movies']",30,6,2,0,9,0,-1,0,0,-1,-2.2411824796023407,-1.4610114984316456,-9.986883,14.576168
s6591,TV Show,The Liar,Unknown,"Aenie Wong, Janelle Chin, Karena Teo, Goh Wee Ping, Sam Chong",Unknown,"October 21, 2017",2013,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","At the CARE detective agency, investigators see a lot of action but must always keep their cases secret, even when it affects their personal lives.","['Crime TV Shows', 'International TV Shows', 'TV Dramas']",1,12,3,1,6,0,-1,0,0,-1,3.531420742554878,-1.9929843050678013,27.26178,52.34519
s6592,TV Show,The Liar and His Lover,Unknown,"Lee Hyun-woo, Joy, Lee Jung-jin, Lee Seo-won, Hong Seo-young, Choi Min-soo, Lim Ye-jin, Jang Ki-yong, Song Kang, Park Ji-young",South Korea,"October 1, 2019",2017,TV-PG,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",A talented singer falls in love at first sight with a music prodigy who has an affinity for lies – and a knack for being a hit-making producer.,"['International TV Shows', 'Korean TV Shows', 'Romantic TV Shows']",1,8,3,1,9,0,-1,0,0,-1,3.0909597228252936,-1.531118845298215,-34.768192,-40.435234
s6593,TV Show,The Liberator,Unknown,"Bradley James, Martin Sensmeier, Jose Miguel Vasquez, Forrest Goodluck, Bryan Hibbard, Matt Mercurio, Harrison Stone, Billy Breed, Tatanka Means, Kiowa Gordon",United States,"November 11, 2020",2020,TV-MA,1 Season,"TV Action & Adventure, TV Dramas","A diverse, deeply brave crew of ragtag soldiers become some of the most heroic fighters of the European invasion in World War II. Based on true events.","['TV Action & Adventure', 'TV Dramas']",1,5,2,1,8,0,-1,0,0,-1,1.6619395468090457,-0.8947546980208052,65.267204,28.352707
s6594,TV Show,The Lies Within,Unknown,"Lee Min-ki, Lee Yoo-young, On Ju-wan, Lee Jun-hyeok, Yun Jong-seok, Kim Jong-soo, Seo Hyun-woo, Song Young-chang, Lee Jun-hyuk",South Korea,"October 13, 2019",2019,TV-14,1 Season,"Crime TV Shows, International TV Shows, Korean TV Shows","After her father dies and her husband goes missing, Kim Seo-hui teams up with detective Jo Tae-sik and joins the National Assembly.","['Crime TV Shows', 'International TV Shows', 'Korean TV Shows']",1,6,3,1,6,0,-1,0,0,-1,3.4442861773688564,-2.667118013434838,-31.007643,13.585304
s6595,Movie,The Life Ahead,Edoardo Ponti,"Sophia Loren, Ibrahima Gueye, Renato Carpentieri, Diego Iosif Pirvu, Massimiliano Rossi, Abril Zamora, Babak Karimi",Italy,"November 13, 2020",2020,PG-13,95 min,"Dramas, International Movies",A Holocaust survivor running a daycare business forms an unlikely friendship with a bitter street kid when she takes him in after he robs her.,"['Dramas', 'International Movies']",95,5,2,0,4,0,-1,0,0,-1,-1.8345707865342322,-0.39871385464642517,0.86979765,37.926872
s6596,Movie,The Lift Boy,Jonathan Augustin,"Moin Khan, Nyla Masood, Saagar Kale, Neha Bam, Aneesha Shah, Damian Alexander D'Souza, Kaustubh Narain, Shilpa Iyer, Nil Mani, Pallas Prajapati",India,"April 27, 2020",2020,TV-MA,107 min,"Dramas, Independent Movies, International Movies","When a lazy young man replaces his father as the elevator operator of a posh residential complex, what he sees as menial work soon takes on new meaning.","['Dramas', 'Independent Movies', 'International Movies']",107,5,3,0,8,0,-1,0,0,-1,-2.514085600724104,-1.139015439271869,-0.63662577,18.99164
s6597,Movie,The Light of My Eyes,Unknown,Not Available,Unknown,"June 5, 2020",2010,TV-MA,96 min,"Dramas, International Movies, Romantic Movies",A composer hides his love for his formerly blind ex when she returns to Egypt engaged to his childhood friend — the doctor who restored her sight.,"['Dramas', 'International Movies', 'Romantic Movies']",96,15,3,0,8,0,-1,0,0,-1,-2.131725104215519,-1.1676335720604443,-19.03487,0.14586982
s6598,Movie,The Lighthouse of the Orcas,Gerardo Olivares,"Maribel Verdú, Joaquín Furriel, Joaquín Rapalini","Spain, Argentina","April 7, 2017",2016,TV-MA,110 min,"Dramas, International Movies, Romantic Movies",A mother travels to Patagonia with her autistic son with the hopes that a ranger and a pod of wild orcas can help him find an emotional connection.,"['Dramas', 'International Movies', 'Romantic Movies']",110,9,3,0,8,0,-1,0,0,-1,-2.0276628308419444,-1.062947202519066,11.828774,-65.86427
s6599,Movie,The Lion Woman,Vibeke Idsøe,"Rolf Lassgård, Kjersti Tveterås, Rolf Kristian Larsen, Ole Johan Skjelbred-Knutsen, Karen-Lise Mynster, Ida Ursin-Holm, Lisa Loven Kongsli, Connie Nielsen, Henrik Mestad, Kåre Conradi, Mathilde Thomine Storm","Norway, Germany","October 1, 2017",2016,TV-14,118 min,"Dramas, International Movies",A girl born with a condition that causes abnormal hair growth across her body tries to cope with the challenges of being different.,"['Dramas', 'International Movies']",118,9,2,0,6,0,-1,0,0,-1,-2.1303571334181304,-1.077555084577135,11.931172,46.25339
s6600,Movie,The Little Hours,Jeff Baena,"Alison Brie, Dave Franco, Kate Micucci, Aubrey Plaza, John C. Reilly, Molly Shannon, Fred Armisen, Jemima Kirke, Lauren Weedman, Nick Offerman, Paul Reiser, Adam Pally, Paul Weitz, Jon Gabrus","Canada, United States","December 23, 2018",2017,R,89 min,"Comedies, Independent Movies",Life at a convent takes an unruly turn when three unconventionally opinionated nuns cross paths with a tempting new gardener.,"['Comedies', 'Independent Movies']",89,8,2,0,5,0,-1,0,0,-1,-1.6711548458788044,0.5680798885219414,-14.085049,-29.029388
s6601,Movie,The Little Mermaid,"Blake Harris, Chris Bouchard","William Moseley, Poppy Drayton, Loreto Peralta, Armando Gutierrez, Shirley MacLaine, Gina Gershon, Shanna Collins, Chris Yong, Jo Marie Payton, Tom Nowicki",United States,"December 1, 2018",2018,PG,85 min,"Children & Family Movies, Dramas","In this take on the classic tale, a captive circus mermaid transforms the lives of a skeptical journalist and his wide-eyed young sister.","['Children & Family Movies', 'Dramas']",85,7,2,0,3,0,-1,0,0,-1,-1.9299551514306,0.2989819861452289,-26.216585,-15.112012
s6602,TV Show,The Little Nyonya,Unknown,"Jeanette Aw, Qi Yu Wu, Pierre Png, Dai Xiangyu, Zen Chong, Joanne Peh, Eelyn Kok, Xiang Yun, Yao Wenlong",Unknown,"November 1, 2017",2009,TV-14,1 Season,"International TV Shows, TV Dramas","An orphaned Chinese woman in Singapore refuses to yield to her lowly station in life, setting her family on a tumultuous course for generations.","['International TV Shows', 'TV Dramas']",1,16,2,1,6,0,-1,0,0,-1,1.7142897938399828,-1.3723796432193869,0.44046852,8.291579
